TIME_STAMP,MODE,LATITUDE,LONGITUDE,DIRECTION,T_LATITUDE,T_LONGITUDE,SERVO_PW,THRUSTER_PW,T_DIRECTION,T_DISTANCE
11:12:00.0,AN,35.436148333333335,136.12767833333334,252.94200142969078,35.436,136.12,1522.6145581452151,1880,268.643969371604,696.6128273867678
11:12:01.0,AN,35.436146666666666,136.12765833333333,264.1601387754599,35.436,136.12,1499.617274661361,1880,268.65571327283476,694.7949811896901
11:12:01.0,AN,35.436146666666666,136.12765833333333,264.1601387754599,35.436,136.12,1499.7109324021292,1880,268.65571327283476,694.7949811896901
11:12:02.0,AN,35.43615666666667,136.12764333333334,309.29122708646014,35.436,136.12,1407.1678672980172,1880,268.56111746124094,693.4619327349009
11:12:02.0,AN,35.43615666666667,136.12764333333334,309.29122708646014,35.436,136.12,1406.3618106883298,1880,268.56111746124094,693.4619327349009
11:12:02.0,AN,35.43615666666667,136.12764333333334,309.29122708646014,35.436,136.12,1405.5564915515229,1880,268.56111746124094,693.4619327349009
11:12:03.0,AN,35.43616166666666,136.12762333333333,287.0580118506144,35.436,136.12,1449.5034924376216,1880,268.511239843354,691.6627652987394
11:12:03.0,AN,35.43616166666666,136.12762333333333,287.0580118506144,35.436,136.12,1449.122819329069,1880,268.511239843354,691.6627652987394
11:12:04.0,AN,35.436166666666665,136.12760333333333,287.0580128279802,35.436,136.12,1448.6393607812442,1880,268.46110213200006,689.8641247401451
11:12:04.0,AN,35.436166666666665,136.12760333333333,287.0580128279802,35.436,136.12,1448.2578558279388,1880,268.46110213200006,689.8641247401451
11:12:04.0,AN,35.436166666666665,136.12760333333333,287.0580128279802,35.436,136.12,1447.8764389686437,1880,268.46110213200006,689.8641247401451
11:12:05.0,AN,35.436165,136.12758333333332,264.16013746598185,35.436,136.12,1494.9423805020238,1880,268.47247813910127,688.0458322054732
11:12:05.0,AN,35.436165,136.12758333333332,264.16013746598185,35.436,136.12,1495.03220792951,1880,268.47247813910127,688.0458322054732
11:12:05.0,AN,35.436165,136.12758333333332,264.16013746598185,35.436,136.12,1495.1220358188427,1880,268.47247813910127,688.0458322054732
11:12:06.0,AN,35.43616,136.127565,251.49294051234676,35.436,136.12,1521.6711067911524,1880,268.5152137073298,686.3689637571634
11:12:06.0,AN,35.43616,136.127565,251.49294051234676,35.436,136.12,1522.0247624276008,1880,268.5152137073298,686.3689637571634
11:12:07.0,AN,35.436155,136.12755,247.74968079698363,35.436,136.12,1530.235955625647,1880,268.5587968403932,684.9947130106705
11:12:07.0,AN,35.436155,136.12755,247.74968079698363,35.436,136.12,1530.6671632881403,1880,268.5587968403932,684.9947130106705
